Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
03/07/2021,Ages_65-74_yrs,19024773,28.6,28.6,9085394,59.7,28.5,24.8,24.8,0,41.4,24.8,44,276,175
03/07/2021,Sex_unknown,815202,1.2,1.2,447370,,,1.2,1.2,0,0,1.2,0,0,0
03/07/2021,Ages_12-17_yrs,110100,0.2,0.2,43323,0.4,0.2,0.1,0.1,0,0,0.1,0,0,0
03/07/2021,Race_eth_Hispanic,5575858,11.6,8.4,2701351,8.7,4.2,10.1,7.4,0,11.5,10.1,10.6,74,41
03/07/2021,Sex_Male,27923637,42.5,42,14741217,17.1,9,40.8,40.3,0,42.3,40.8,40.2,282,160
03/07/2021,Ages_50-64_yrs,13802753,20.8,20.8,7195401,21.7,11.3,19.7,19.7,0,24.3,19.7,24.6,162,98
03/07/2021,Race_eth_NHWhite,31845397,66.4,47.9,18121404,16.1,9.2,68,49.5,0,31.6,68,34.3,204,133
03/07/2021,Ages_<5yrs,9106,0,0,1774,0,0,0,0,0,0,0,0,0,0
03/06/2021,Sex_unknown,807043,1.2,1.2,444842,,,1.2,1.2,0,0,1.2,0,0,0
03/06/2021,Ages_<12yrs,16155,0,0,2528,0,0,0,0,0,0,0,0,0,0
03/06/2021,Sex_Male,27627945,42.5,42,14589364,16.9,8.9,40.7,40.2,0,42.2,40.7,40,280,166
03/06/2021,Race_eth_unknown,18352071,38.7,27.9,9875174,,,37.4,27.2,0,3.4,37.4,3,22,12
03/06/2021,Ages_12-15_yrs,5880,0,0,1314,0,0,0,0,0,0,0,0,0,0
03/06/2021,Race_eth_NHAIAN,643219,1.4,1,383537,26.4,15.7,1.5,1.1,0,0.3,1.5,0.2,2,1
03/06/2021,Ages_25-39_yrs,9110525,13.8,13.8,5579789,13.3,8.2,15.4,15.4,0,8.1,15.4,6.5,54,27
03/06/2021,Sex_Female,37393993,57.5,56.8,21221856,22.2,12.6,59.3,58.5,0,57.8,59.3,60,384,249
03/06/2021,Race_eth_NHMultiracial,1218517,2.6,1.9,768296,16.6,10.5,2.9,2.1,0,44.4,2.9,43.9,285,177
03/06/2021,Race_eth_NHWhite,31528920,66.4,47.9,17943302,16,9.1,68,49.5,0,31.6,68,34,203,137
03/06/2021,Ages_<5yrs,9072,0,0,1769,0,0,0,0,0,0,0,0,0,0
03/06/2021,Race_eth_NHMult_Oth,3706933,7.8,5.6,2199701,,,8.3,6.1,0,46.4,8.3,45.4,298,183
03/06/2021,Age_known,65824839,99.9,99.9,36255333,,,99.9,99.9,0,99.9,99.9,99.9,664,415
03/06/2021,Ages_65-74_yrs,18876070,28.7,28.7,8972222,59.2,28.1,24.7,24.7,0,41.6,24.7,44.8,276,186
03/06/2021,Race_eth_NHAsian,2559518,5.4,3.9,1427763,13.5,7.5,5.4,3.9,0,5.3,5.4,5.2,34,21
03/06/2021,Ages_18-24_yrs,2196536,3.3,3.3,1215890,7.2,4,3.4,3.4,0,0.9,3.4,1,6,4
03/06/2021,Race_eth_Hispanic,5502779,11.6,8.4,2677740,8.6,4.2,10.2,7.4,0,11.4,10.1,10.7,73,43
03/06/2021,Sex_known,65021938,99.9,98.8,35811220,,,99.9,98.8,0,99.9,99.9,99.9,664,415
03/06/2021,Age_unknown,4142,0,0,729,,,0,0,0,0,0,0,0,0
03/06/2021,Ages_12-17_yrs,106740,0.2,0.2,42875,0.4,0.2,0.1,0.1,0,0,0.1,0,0,0
03/06/2021,Ages_40-49_yrs,6915338,10.5,10.5,4098644,17,10,11.3,11.3,0,7.5,11.3,6.7,50,28
03/06/2021,Race_eth_known,47476909,99.9,72.1,26380884,,,99.9,72.8,0,99.9,99.9,99.9,642,403
03/06/2021,Ages_75+_yrs,15015432,22.8,22.8,9222810,65.6,40.3,25.4,25.4,0,17.8,25.4,16.6,118,69
03/06/2021,Race_eth_NHNHOPI,115940,0.2,0.2,66431,12.5,7.2,0.3,0.2,0,0.2,0.3,0,1,0
03/06/2021,Race_eth_NHBlack,3419600,7.2,5.2,1682410,8.3,4.1,6.4,4.6,0,4.8,6.4,4.5,31,18
03/06/2021,Ages_50-64_yrs,13588043,20.6,20.6,7120575,21.3,11.2,19.6,19.6,0,24.1,19.6,24.3,160,101
03/06/2021,US,65828981,,100,36256062,19.8,10.9,,100,0,,100,,664,415
03/06/2021,Ages_16-17_yrs,100860,0.2,0.2,41561,1.2,0.5,0.1,0.1,0,0,0.1,0,0,0
03/06/2021,Race_eth_NHOther,2488416,5.2,3.8,1431405,,,5.4,3.9,0,2,5.4,1.5,13,6
03/06/2021,Ages_5-11_yrs,4930,0,0,387,0,0,0,0,0,0,0,0,0,0
03/05/2021,US,64476509,,100,35392067,19.4,10.7,,100,0,,100,,647,410
03/05/2021,Race_eth_Hispanic,5348050,11.5,8.3,2612213,8.4,4.1,10.2,7.4,0,11.5,10.2,11.1,72,44
03/05/2021,Sex_known,63684210,99.9,98.8,34953903,,,99.9,98.8,0,99.9,99.9,99.9,647,410
03/05/2021,Ages_<5yrs,8967,0,0,1748,0,0,0,0,0,0,0,0,0,0
03/05/2021,Ages_75+_yrs,14873616,23.1,23.1,9029793,64.9,39.4,25.5,25.5,0,18.2,25.5,17.8,118,73
03/05/2021,Race_eth_NHAIAN,637902,1.4,1,378090,26.2,15.5,1.5,1.1,0,0.3,1.5,0.3,2,1
03/05/2021,Race_eth_NHMult_Oth,3651954,7.9,5.7,2166959,,,8.4,6.1,0,46.9,8.4,46.1,293,183
03/05/2021,Race_eth_unknown,18014569,38.8,27.9,9657785,,,37.5,27.3,0,3.5,37.5,3.3,22,13
03/05/2021,Sex_unknown,792299,1.2,1.2,438164,,,1.3,1.2,0,0,1.3,0,0,0
03/05/2021,Ages_25-39_yrs,8894601,13.8,13.8,5481918,13,8,15.5,15.5,0,8.3,15.5,6.6,54,27
03/05/2021,Ages_12-17_yrs,101608,0.2,0.2,41326,0.4,0.2,0.1,0.1,0,0,0.1,0,0,0
03/05/2021,Ages_18-24_yrs,2135143,3.3,3.3,1191477,7,3.9,3.4,3.4,0,0.6,3.4,0.5,4,2
03/05/2021,Sex_Male,27034282,42.5,41.9,14218915,16.5,8.7,40.7,40.2,0,42.3,40.7,40.7,274,167
03/05/2021,Race_eth_NHMultiracial,1193428,2.6,1.9,753473,16.3,10.3,2.9,2.1,0,44.8,2.9,44.3,280,176
03/05/2021,Race_eth_NHWhite,30894244,66.5,47.9,17487436,15.7,8.9,68,49.4,0,30.9,68,33,193,131
03/05/2021,Ages_40-49_yrs,6741013,10.5,10.5,4017419,16.5,9.8,11.4,11.4,0,7.7,11.4,7.3,50,30
03/05/2021,Ages_12-15_yrs,5742,0,0,1289,0,0,0,0,0,0,0,0,0,0
03/05/2021,Race_eth_NHAsian,2493613,5.4,3.9,1394421,13.1,7.3,5.4,3.9,0,5.3,5.4,5,33,20
03/05/2021,Race_eth_NHNHOPI,113752,0.2,0.2,65209,12.2,7,0.3,0.2,0,0.2,0.3,0,1,0
03/05/2021,Ages_50-64_yrs,13154717,20.4,20.4,6938996,20.7,10.9,19.6,19.6,0,24.3,19.6,24.6,157,101
03/05/2021,Race_eth_NHOther,2458526,5.3,3.8,1413486,,,5.5,4,0,2.1,5.5,1.8,13,7
03/05/2021,Age_unknown,4107,0,0,726,,,0,0,0,0,0,0,0,0
03/05/2021,Age_known,64472402,99.9,99.9,35391341,,,99.9,99.9,0,99.9,99.9,99.9,647,410
03/05/2021,Race_eth_NHBlack,3322424,7.2,5.2,1629950,8.1,4,6.3,4.6,0,5,6.3,4.5,31,18
03/05/2021,Ages_5-11_yrs,4904,0,0,382,0,0,0,0,0,0,0,0,0,0
03/05/2021,Ages_16-17_yrs,95866,0.1,0.1,40037,1.1,0.5,0.1,0.1,0,0,0.1,0,0,0
03/05/2021,Race_eth_known,46461939,99.9,72.1,25734278,,,99.9,72.7,0,99.9,99.9,99.9,625,397
03/05/2021,Ages_65-74_yrs,18555701,28.8,28.8,8687916,58.2,27.2,24.5,24.5,0,40.8,24.5,43.2,264,177
03/05/2021,Ages_<12yrs,16003,0,0,2496,0,0,0,0,0,0,0,0,0,0
03/05/2021,Sex_Female,36649928,57.5,56.8,20734988,21.7,12.3,59.3,58.6,0,57.7,59.3,59.3,373,243
03/04/2021,Sex_known,61697465,99.9,98.8,33657188,,,99.9,98.8,0,99.9,99.9,99.9,614,392
03/04/2021,Ages_40-49_yrs,6497257,10.4,10.4,3901506,15.9,9.6,11.4,11.4,0,7.7,11.4,7.1,47,28
03/04/2021,Age_unknown,4046,0,0,713,,,0,0,0,0,0,0,0,0
03/04/2021,Ages_12-15_yrs,5599,0,0,1244,0,0,0,0,0,0,0,0,0,0
03/04/2021,Ages_65-74_yrs,18031702,28.9,28.9,8251885,56.6,25.9,24.2,24.2,0,40.4,24.2,42.3,248,166
03/04/2021,Sex_Female,35547320,57.6,56.9,19998861,21.1,11.9,59.4,58.7,0,57.7,59.4,58.9,354,231
03/04/2021,Ages_25-39_yrs,8599643,13.8,13.8,5339267,12.6,7.8,15.7,15.7,0,8.6,15.7,6.9,53,27
03/04/2021,Race_eth_NHBlack,3187457,7.1,5.1,1555183,7.7,3.8,6.3,4.6,0,5.1,6.3,4.8,30,18
03/04/2021,Race_eth_NHMultiracial,1155821,2.6,1.9,728472,15.7,9.9,2.9,2.1,0,44.1,2.9,43.4,261,164
03/04/2021,Age_known,62466254,99.9,99.9,34082451,,,99.9,99.9,0,99.9,99.9,99.9,614,392
03/04/2021,Ages_<5yrs,8804,0,0,1704,0,0,0,0,0,0,0,0,0,0
03/04/2021,Race_eth_NHOther,2414299,5.4,3.9,1385697,,,5.6,4.1,0,2.2,5.6,1.9,13,7
03/04/2021,US,62470300,,100,34083164,18.8,10.3,,100,0,,100,,614,392
03/04/2021,Ages_5-11_yrs,4806,0,0,372,0,0,0,0,0,0,0,0,0,0
03/04/2021,Ages_16-17_yrs,90552,0.1,0.1,38287,1.1,0.5,0.1,0.1,0,0,0.1,0,0,0
03/04/2021,Sex_unknown,772835,1.3,1.2,425976,,,1.3,1.2,0,0,1.3,0,0,0
03/04/2021,Ages_50-64_yrs,12542394,20.1,20.1,6685672,19.7,10.5,19.6,19.6,0,24.3,19.6,24.2,149,95
03/04/2021,Ages_12-17_yrs,96151,0.2,0.2,39531,0.4,0.2,0.1,0.1,0,0,0.1,0,0,0
03/04/2021,Race_eth_NHAIAN,628249,1.4,1,368238,25.8,15.1,1.5,1.1,0,0.3,1.5,0.3,2,1
03/04/2021,Race_eth_unknown,17496526,38.9,28,9307599,,,37.6,27.3,0,3.7,37.6,3.7,22,14
03/04/2021,Race_eth_Hispanic,5130034,11.4,8.2,2513200,8,3.9,10.1,7.4,0,11.8,10.1,11.4,70,43
03/04/2021,Ages_<12yrs,15699,0,0,2437,0,0,0,0,0,0,0,0,0,0
03/04/2021,Race_eth_known,44973773,99.9,72,24775561,,,99.9,72.7,0,99.9,99.9,99.9,592,378
03/04/2021,Race_eth_NHAsian,2416352,5.4,3.9,1352822,12.7,7.1,5.5,4,0,5.6,5.5,5.6,33,21
03/04/2021,Race_eth_NHNHOPI,110238,0.2,0.2,63317,11.9,6.8,0.3,0.2,0,0.2,0.3,0,1,0
03/04/2021,Ages_18-24_yrs,2050589,3.3,3.3,1154030,6.7,3.8,3.4,3.4,0,0.5,3.4,0.3,3,1
03/04/2021,Race_eth_NHMult_Oth,3570120,7.9,5.7,2114169,,,8.5,6.2,0,46.3,8.5,45.2,274,171
03/04/2021,Ages_75+_yrs,14632819,23.4,23.4,8708123,63.9,38,25.6,25.5,0,18.6,25.6,19.1,114,75
03/04/2021,Sex_Male,26150145,42.4,41.9,13658327,16,8.4,40.6,40.1,0,42.3,40.6,41.1,260,161
03/04/2021,Race_eth_NHWhite,29931323,66.6,47.9,16808632,15.2,8.5,67.8,49.3,0,30.7,67.8,32.8,182,124
03/03/2021,Race_eth_unknown,16984558,39,28.1,8985889,,,37.7,27.4,0,4,37.7,4,22,14
03/03/2021,Race_eth_NHWhite,28968618,66.6,47.9,16160161,14.7,8.2,67.8,49.2,0,30.7,67.8,32.9,169,115
03/03/2021,Race_eth_NHMult_Oth,3490993,8,5.8,2057283,,,8.6,6.3,0,45.6,8.6,43.7,251,153
03/03/2021,Sex_Male,25268598,42.3,41.8,13111619,15.5,8,40.4,39.9,0,42.4,40.4,40.9,243,149
03/03/2021,Ages_75+_yrs,14360022,23.7,23.7,8357106,62.7,36.5,25.5,25.4,0,18.2,25.5,18.7,104,68
03/03/2021,Race_eth_NHBlack,3066720,7,5.1,1485339,7.4,3.6,6.2,4.5,0,5.3,6.2,5.4,29,19
03/03/2021,Ages_16-17_yrs,85473,0.1,0.1,36632,1,0.4,0.1,0.1,0,0,0.1,0,0,0
03/03/2021,Ages_12-17_yrs,90942,0.2,0.2,37833,0.4,0.1,0.1,0.1,0,0,0.1,0,0,0
03/03/2021,Ages_18-24_yrs,1978689,3.3,3.3,1123905,6.5,3.7,3.4,3.4,0,0.5,3.4,0.3,3,1
03/03/2021,Age_unknown,3927,0,0,627,,,0,0,0,0,0,0,0,0
03/03/2021,Sex_unknown,755669,1.3,1.2,417142,,,1.3,1.3,0,0,1.3,0,0,0
03/03/2021,Ages_65-74_yrs,17440666,28.8,28.8,7807013,54.7,24.5,23.8,23.8,0,40.7,23.8,43.1,233,157
03/03/2021,Ages_40-49_yrs,6286840,10.4,10.4,3805788,15.4,9.3,11.6,11.6,0,7.7,11.6,7.1,44,26
03/03/2021,US,60511381,,100,32837454,18.2,9.9,,100,0,,100,,573,364
03/03/2021,Sex_Female,34487114,57.7,57,19308693,20.5,11.5,59.6,58.8,0,57.6,59.6,59.1,330,215
03/03/2021,Age_known,60507454,99.9,99.9,32836827,,,99.9,99.9,0,99.9,99.9,99.9,573,364
03/03/2021,Race_eth_known,43526822,99.9,71.9,23851561,,,99.9,72.6,0,99.9,99.9,99.9,551,350
03/03/2021,Race_eth_NHMultiracial,1119541,2.6,1.9,701292,15.2,9.6,2.9,2.1,0,43.2,2.9,41.7,238,146
03/03/2021,Race_eth_NHOther,2371452,5.4,3.9,1355991,,,5.7,4.1,0,2.4,5.7,2,13,7
03/03/2021,Ages_5-11_yrs,4770,0,0,355,0,0,0,0,0,0,0,0,0,0
03/03/2021,Race_eth_NHNHOPI,107406,0.2,0.2,61583,11.6,6.6,0.3,0.2,0,0.2,0.3,0,1,0
03/03/2021,Race_eth_NHAIAN,617417,1.4,1,357269,25.4,14.7,1.5,1.1,0,0.4,1.5,0.3,2,1
03/03/2021,Ages_<12yrs,15479,0,0,2375,0,0,0,0,0,0,0,0,0,0
03/03/2021,Ages_<5yrs,8653,0,0,1669,0,0,0,0,0,0,0,0,0,0
03/03/2021,Race_eth_Hispanic,4932813,11.3,8.2,2419227,7.7,3.8,10.1,7.4,0,12.2,10.1,11.4,67,40
03/03/2021,Race_eth_NHAsian,2342855,5.4,3.9,1310699,12.3,6.9,5.5,4,0,5.8,5.5,6.3,32,22
03/03/2021,Ages_50-64_yrs,11990051,19.8,19.8,6478799,18.8,10.2,19.7,19.7,0,24.6,19.7,24.5,141,89
03/03/2021,Ages_12-15_yrs,5469,0,0,1201,0,0,0,0,0,0,0,0,0,0
03/03/2021,Ages_25-39_yrs,8344765,13.8,13.8,5224008,12.2,7.6,15.9,15.9,0,8.4,15.9,6.3,48,23
03/03/2021,Sex_known,59755712,99.9,98.8,32420312,,,99.9,98.7,0,99.9,99.9,99.9,573,364
03/02/2021,Race_eth_Hispanic,4747835,11.2,8.1,2326067,7.4,3.6,10.1,7.3,0,12.2,10.1,11.4,63,37
03/02/2021,Race_eth_NHAIAN,605929,1.4,1,346275,24.9,14.2,1.5,1.1,0,0.4,1.5,0.3,2,1
03/02/2021,Ages_12-15_yrs,5317,0,0,1156,0,0,0,0,0,0,0,0,0,0
03/02/2021,Sex_Male,24484875,42.2,41.7,12618181,15,7.7,40.3,39.8,0,43.1,40.3,41.8,231,141
03/02/2021,Sex_Female,33540635,57.8,57.1,18684443,19.9,11.1,59.7,58.9,0,56.9,59.7,58.2,305,196
03/02/2021,Ages_<12yrs,15268,0,0,2344,0,0,0,0,0,0,0,0,0,0
03/02/2021,Ages_25-39_yrs,8126074,13.8,13.8,5127310,11.9,7.5,16.2,16.2,0,9,16.2,6.8,48,23
03/02/2021,Ages_40-49_yrs,6103412,10.4,10.4,3724307,15,9.1,11.7,11.7,0,8,11.7,7.4,43,25
03/02/2021,Ages_5-11_yrs,4725,0,0,344,0,0,0,0,0,0,0,0,0,0
03/02/2021,Ages_12-17_yrs,86356,0.1,0.1,36041,0.3,0.1,0.1,0.1,0,0,0.1,0,0,0
03/02/2021,Ages_<5yrs,8513,0,0,1656,0,0,0,0,0,0,0,0,0,0
03/02/2021,Race_eth_NHMultiracial,1086685,2.6,1.8,676129,14.8,9.2,2.9,2.1,0,43.5,2.9,42.3,224,137
03/02/2021,Age_known,58762510,99.9,99.9,31711771,,,99.9,99.9,0,99.9,99.9,99.9,536,337
03/02/2021,Age_unknown,3880,0,0,619,,,0,0,0,0,0,0,0,0
03/02/2021,Ages_65-74_yrs,16886906,28.7,28.7,7405722,53,23.2,23.4,23.4,0,40.9,23.4,44.2,219,149
03/02/2021,Race_eth_NHOther,2332241,5.5,4,1328188,,,5.8,4.2,0,2.5,5.8,2.2,13,7
03/02/2021,Race_eth_NHMult_Oth,3418926,8.1,5.8,2004317,,,8.7,6.3,0,46,8.7,44.4,237,144
03/02/2021,Race_eth_unknown,16563113,39.2,28.2,8717257,,,37.9,27.5,0,4.1,37.9,4,21,13
03/02/2021,Sex_unknown,740880,1.3,1.3,409766,,,1.3,1.3,0,0,1.3,0,0,0
03/02/2021,Sex_known,58025510,99.9,98.7,31302624,,,99.9,98.7,0,99.9,99.9,99.9,536,337
03/02/2021,Race_eth_known,42203276,99.9,71.8,22995129,,,99.9,72.5,0,99.9,99.9,99.9,515,324
03/02/2021,Race_eth_NHAsian,2272911,5.4,3.9,1269058,12,6.7,5.5,4,0,5.6,5.5,6.2,29,20
03/02/2021,Ages_16-17_yrs,81039,0.1,0.1,34885,1,0.4,0.1,0.1,0,0,0.1,0,0,0
03/02/2021,Race_eth_NHBlack,2953505,7,5,1420630,7.2,3.4,6.2,4.5,0,5,6.2,4.9,26,16
03/02/2021,US,58766390,,100,31712390,17.7,9.6,,100,0,,100,,536,337
03/02/2021,Ages_18-24_yrs,1918555,3.3,3.3,1098760,6.3,3.6,3.5,3.5,0,0.6,3.5,0.3,3,1
03/02/2021,Race_eth_NHWhite,28099891,66.6,47.8,15569016,14.2,7.9,67.7,49.1,0,30.5,67.7,32.7,157,106
03/02/2021,Ages_50-64_yrs,11525813,19.6,19.6,6304591,18.1,9.9,19.9,19.9,0,23.9,19.9,22.8,128,77
03/02/2021,Race_eth_NHNHOPI,104279,0.2,0.2,59766,11.2,6.4,0.3,0.2,0,0.2,0.3,0,1,0
03/02/2021,Ages_75+_yrs,14100126,24,24,8012696,61.6,35,25.3,25.3,0,17.7,25.3,18.4,95,62
03/01/2021,Race_eth_NHMultiracial,1054330,2.6,1.8,652235,14.4,8.9,2.9,2.1,0,43.1,2.9,40.8,207,120
03/01/2021,Sex_unknown,729927,1.3,1.3,403844,,,1.3,1.3,0,0,1.3,0,0,0
03/01/2021,Sex_Female,32753631,57.9,57.2,18157075,19.4,10.8,59.8,59,0,57.4,59.8,58.8,287,180
03/01/2021,Race_eth_unknown,16194482,39.4,28.3,8475247,,,38,27.6,0,4.2,38,4.1,20,12
03/01/2021,Race_eth_NHNHOPI,101903,0.2,0.2,58325,11,6.3,0.3,0.2,0,0.2,0.3,0,1,0
03/01/2021,US,57300572,,100,30750065,17.3,9.3,,100,0,,100,,500,306
03/01/2021,Ages_25-39_yrs,7949333,13.9,13.9,5045553,11.6,7.4,16.4,16.4,0,9,16.4,6.5,45,20
03/01/2021,Race_eth_NHOther,2300550,5.6,4,1304596,,,5.9,4.2,0,2.7,5.9,2.7,13,8
03/01/2021,Ages_<5yrs,8395,0,0,1643,0,0,0,0,0,0,0,0,0,0
03/01/2021,Age_known,57296736,99.9,99.9,30749451,,,99.9,99.9,0,99.9,99.9,99.9,500,306
03/01/2021,Race_eth_NHWhite,27384970,66.6,47.8,15070328,13.9,7.6,67.7,49,0,31.2,67.7,34.7,150,102
03/01/2021,Race_eth_NHMult_Oth,3354880,8.2,5.9,1956831,,,8.8,6.4,0,45.8,8.8,43.5,220,128
03/01/2021,Ages_12-15_yrs,5214,0,0,1122,0,0,0,0,0,0,0,0,0,0
03/01/2021,Race_eth_NHBlack,2861591,7,5,1367342,6.9,3.3,6.1,4.4,0,4.8,6.1,4.8,23,14
03/01/2021,Ages_75+_yrs,13868299,24.2,24.2,7717735,60.5,33.7,25.1,25.1,0,17.6,25.1,18.6,88,57
03/01/2021,Sex_Male,23817014,42.1,41.6,12189146,14.6,7.5,40.2,39.6,0,42.6,40.2,41.2,213,126
03/01/2021,Race_eth_NHAIAN,595851,1.4,1,338773,24.5,13.9,1.5,1.1,0,0.2,1.5,0,1,0
03/01/2021,Ages_18-24_yrs,1871390,3.3,3.3,1076718,6.1,3.5,3.5,3.5,0,0.6,3.5,0.3,3,1
03/01/2021,Ages_12-17_yrs,82917,0.1,0.1,34540,0.3,0.1,0.1,0.1,0,0,0.1,0,0,0
03/01/2021,Race_eth_Hispanic,4593819,11.2,8,2248303,7.2,3.5,10.1,7.3,0,11.7,10.1,10.2,56,30
03/01/2021,Ages_50-64_yrs,11156800,19.5,19.5,6161722,17.5,9.7,20,20,0,24.4,20,23.5,122,72
03/01/2021,Ages_16-17_yrs,77703,0.1,0.1,33418,0.9,0.4,0.1,0.1,0,0,0.1,0,0,0
03/01/2021,Race_eth_known,41106089,99.9,71.7,22274815,,,99.9,72.4,0,99.9,99.9,99.9,480,294
03/01/2021,Ages_5-11_yrs,4702,0,0,341,0,0,0,0,0,0,0,0,0,0
03/01/2021,Ages_65-74_yrs,16397233,28.6,28.6,7053531,51.4,22.1,22.9,22.9,0,40.8,22.9,44.4,204,136
03/01/2021,Race_eth_NHAsian,2213075,5.4,3.9,1234913,11.7,6.5,5.5,4,0,6,5.5,6.8,29,20
03/01/2021,Age_unknown,3836,0,0,614,,,0,0,0,0,0,0,0,0
03/01/2021,Ages_40-49_yrs,5955659,10.4,10.4,3657335,14.6,9,11.9,11.9,0,7.6,11.9,6.5,38,20
03/01/2021,Sex_known,56570645,99.9,98.7,30346221,,,99.9,98.7,0,99.9,99.9,99.9,500,306
03/01/2021,Ages_<12yrs,15105,0,0,2317,0,0,0,0,0,0,0,0,0,0
02/28/2021,Sex_known,55374877,99.9,98.7,29553332,,,99.9,98.7,0,99.9,99.9,99.9,475,283
02/28/2021,Ages_65-74_yrs,15990400,28.5,28.5,6770254,50.1,21.2,22.6,22.6,0,40.8,22.6,44.9,194,127
02/28/2021,Race_eth_known,40191963,99.9,71.6,21664601,,,99.9,72.3,0,99.9,99.9,99.9,456,272
02/28/2021,Race_eth_NHBlack,2780583,6.9,5,1323869,6.7,3.2,6.1,4.4,0,5,6.1,5.1,23,14
02/28/2021,Race_eth_unknown,15903724,39.6,28.4,8287759,,,38.3,27.7,0,4.2,38.3,4,19,11
02/28/2021,Ages_75+_yrs,13678497,24.4,24.4,7471121,59.7,32.6,24.9,24.9,0,17.7,24.9,18.7,84,53
02/28/2021,Race_eth_NHMultiracial,1029966,2.6,1.8,633008,14,8.6,2.9,2.1,0,43.6,2.9,41.5,199,113
02/28/2021,Race_eth_NHWhite,26796270,66.7,47.8,14651221,13.6,7.4,67.6,48.9,0,30.5,67.6,33.5,139,91
02/28/2021,Ages_16-17_yrs,75029,0.1,0.1,32544,0.9,0.4,0.1,0.1,0,0,0.1,0,0,0
02/28/2021,Ages_18-24_yrs,1833333,3.3,3.3,1058514,6,3.5,3.5,3.5,0,0.6,3.5,0.4,3,1
02/28/2021,Race_eth_NHAsian,2161109,5.4,3.9,1202584,11.4,6.3,5.6,4,0,5.7,5.6,6.2,26,17
02/28/2021,Ages_<12yrs,14977,0,0,2274,0,0,0,0,0,0,0,0,0,0
02/28/2021,Sex_Female,32098836,58,57.2,17716849,19,10.5,59.9,59.2,0,57.9,59.9,59.7,275,169
02/28/2021,Sex_Male,23276041,42,41.5,11836483,14.2,7.2,40.1,39.5,0,42.1,40.1,40.3,200,114
02/28/2021,Ages_<5yrs,8309,0,0,1626,0,0,0,0,0,0,0,0,0,0
02/28/2021,Ages_5-11_yrs,4671,0,0,321,0,0,0,0,0,0,0,0,0,0
02/28/2021,US,56095688,,100,29952363,16.9,9,,100,0,,100,,475,283
02/28/2021,Ages_40-49_yrs,5832279,10.4,10.4,3599970,14.3,8.8,12,12,0,8,12,7.4,38,21
02/28/2021,Age_known,56091885,99.9,99.9,29951752,,,99.9,99.9,0,99.9,99.9,99.9,475,283
02/28/2021,Race_eth_NHMult_Oth,3302690,8.2,5.9,1916771,,,8.8,6.4,0,46.1,8.8,43.8,210,119
02/28/2021,Age_unknown,3803,0,0,611,,,0,0,0,0,0,0,0,0
02/28/2021,Race_eth_NHNHOPI,99786,0.2,0.2,57079,10.7,6.1,0.3,0.2,0,0.2,0.3,0,1,0
02/28/2021,Race_eth_NHAIAN,588999,1.5,1,331181,24.2,13.6,1.5,1.1,0,0.2,1.5,0,1,0
02/28/2021,Ages_25-39_yrs,7803125,13.9,13.9,4976272,11.4,7.3,16.6,16.6,0,8.8,16.6,6,42,17
02/28/2021,Ages_50-64_yrs,10859167,19.4,19.4,6039720,17.1,9.5,20.2,20.2,0,24,20.2,22.6,114,64
02/28/2021,Ages_12-17_yrs,80107,0.1,0.1,33627,0.3,0.1,0.1,0.1,0,0,0.1,0,0,0
02/28/2021,Race_eth_Hispanic,4462526,11.1,8,2181896,7,3.4,10.1,7.3,0,12.3,10.1,11.4,56,31
02/28/2021,Sex_unknown,720811,1.3,1.3,399031,,,1.4,1.3,0,0,1.3,0,0,0
02/28/2021,Ages_12-15_yrs,5078,0,0,1083,0,0,0,0,0,0,0,0,0,0
02/28/2021,Race_eth_NHOther,2272724,5.7,4.1,1283763,,,5.9,4.3,0,2.4,5.9,2.2,11,6
02/27/2021,Ages_12-17_yrs,78369,0.1,0.1,33269,0.3,0.1,0.1,0.1,0,0,0.1,0,0,0
02/27/2021,Race_eth_NHOther,2259791,5.7,4.1,1275327,,,6,4.3,0,2.6,6,2.4,11,6
02/27/2021,Sex_Male,23042187,42,41.5,11712735,14.1,7.2,40,39.5,0,43.1,40,41.3,194,109
02/27/2021,US,55560155,,100,29656631,16.7,8.9,,100,0,,100,,450,264
02/27/2021,Ages_25-39_yrs,7734582,13.9,13.9,4949948,11.3,7.2,16.7,16.7,0,9.1,16.7,6.4,41,17
02/27/2021,Ages_50-64_yrs,10729309,19.3,19.3,5997182,16.9,9.4,20.2,20.2,0,23.6,20.2,22,106,58
02/27/2021,Age_unknown,3780,0,0,609,,,0,0,0,0,0,0,0,0
02/27/2021,Ages_75+_yrs,13596863,24.5,24.5,7380298,59.4,32.2,24.9,24.9,0,18,24.9,19.3,81,51
02/27/2021,Sex_known,54843264,99.9,98.7,29259400,,,99.9,98.7,0,99.9,99.9,99.9,450,264
02/27/2021,Age_known,55556375,99.9,99.9,29656022,,,99.9,99.9,0,99.9,99.9,99.9,450,264
